year,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,nflgrade,college,
2014,DE,6,1,73,266,0,0,4.71,0,0,0,7.55,37,121,28,5.6,Arkansas,5
2014,RB,5,11,71,220,0,0,4.84,0,0,4.6,7.53,36,118,14,5.7,Syracuse,0
2014,DE,6,3,75,251,0,0,4.68,0,0,0,7.48,35,121,23,5.7,Louisville,1
2014,ILB,6,3,75,218,0,0,4.52,0,0,0,0,31.5,119,0,5.3,Florida St.,5
2014,WR,5,11,71,195,0,0,4.62,0,0,4.39,7.19,33.5,113,11,5.6,Ball St.,0
2014,FS,6,1,73,205,0,0,4.67,0,0,3.95,6.47,32,114,13,4.9,BYU,0
2014,FS,6,0,72,211,0,0,0,0,0,0,0,0,0,0,5.5,Wisconsin,3
2014,OLB,6,4,76,250,0,0,4.95,0,0,4.15,6.64,32,116,24,5.3,South Dakota,8
2014,OG,6,3,75,314,0,0,0,0,0,0,0,0,0,0,5.8,Alabama,0
2014,DT,6,5,77,309,0,0,5.25,0,0,0,0,30.5,103,25,5.2,Connecticut,7
2014,WR,5,10,70,178,0,0,4.69,0,0,4.33,7.1,35,117,11,5.3,Oklahoma St.,0
2014,DE,6,3,75,287,0,0,0,0,0,0,0,0,0,0,5.5,Alabama,5
2014,C,6,4,76,306,0,0,5.17,0,0,4.63,8.16,27.5,105,22,5.4,Tennessee,0
2014,C,6,4,76,315,0,0,0,0,0,0,0,0,0,0,0,Florida St.,4
2014,WR,6,3,75,198,0,0,4.55,0,0,4.01,6.89,37,124,0,6,Pittsburgh,5
2014,OG,6,4,76,307,0,0,5.04,0,0,4.44,7.6,25,102,25,5.5,UCLA,2
2014,SS,5,11,71,210,0,0,0,0,0,0,0,0,0,18,4.8,Alabama,6
2014,DT,6,0,72,303,0,0,5.36,0,0,0,7.93,28.5,99,24,5.6,Arizona State,3
2014,C,6,5,77,312,0,0,5.28,0,0,4.65,7.73,26,95,20,5.1,Arkansas,3
2014,RB,6,0,72,229,0,0,4.58,0,0,4.22,6.88,33,118,18,5.3,Coastal Carolina,5
2014,OT,6,3,75,317,0,0,5.09,0,0,4.83,8.13,29,98,35,5.2,Clemson,4
2014,RB,5,9,69,174,0,0,4.5,0,0,0,0,32,124,8,5.4,Oregon,4
2014,CB,5,9,69,192,0,0,4.55,0,0,0,0,37,125,19,5.2,Georgia Tech,7
2014,QB,6,6,78,248,0,0,4.61,0,0,4.18,7.05,35.5,118,0,0,Virginia Tech,4
2014,DT,6,1,73,327,0,0,0,0,0,0,0,0,0,32,5.6,Arkansas,0
2014,DT,6,3,75,304,0,0,5.03,0,0,0,7.83,29,112,28,5.4,Southern Miss,3
2014,TE,6,3,75,267,0,0,0,0,0,0,0,0,0,0,5.4,Utah St.,0
2014,OLB,6,3,75,234,0,0,4.67,0,0,3.96,6.89,37.5,120,22,5,Montana,6
2014,DE,6,5,77,304,0,0,0,0,0,0,0,0,0,31,6.2,Notre Dame,2
2014,OT,6,5,77,315,0,0,5.16,0,0,4.71,7.92,28,108,25,5.1,North Dakota St.,3
2014,OG,6,3,75,310,0,0,4.93,0,0,0,0,27.5,0,25,6.2,LSU,3
2014,DE,6,3,75,284,0,0,4.99,0,0,0,0,29.5,110,18,5.3,USC,0
2014,ILB,6,1,73,231,0,0,0,0,0,0,0,0,0,0,0,BYU,0
2014,DT,6,7,79,295,0,0,0,0,0,0,0,0,0,0,5.6,Virginia,5
2014,OG,6,3,75,313,0,0,5.31,0,0,4.47,7.55,29,102,30,5.3,Penn St.,6
2014,OLB,6,3,75,243,0,0,4.71,0,0,4.2,7.22,32.5,112,21,7.4,BYU,2
2014,QB,6,5,77,235,0,0,4.95,0,0,4.43,7.25,29,108,0,5.8,West Texas A&M,0
2014,FS,6,0,72,199,0,0,4.47,0,0,4.07,6.9,34,117,25,6,Minnesota,5
2014,CB,5,9,69,189,0,0,4.38,0,0,4,6.69,39,128,0,5.2,TCU,1
2014,SS,5,11,71,193,0,0,0,0,0,0,0,0,0,9,5.1,Northern Illinois,1
2014,WR,6,4,76,195,0,0,4.46,0,0,4.35,7.19,32,115,8,4.6,Missouri,0
2014,CB,5,11,71,196,0,0,0,0,0,0,0,0,0,13,5.4,Southeastern Louisiana,0
2014,CB,5,11,71,194,0,0,4.41,0,0,0,0,0,0,22,6.5,Florida,4
2014,WR,6,1,73,211,0,0,4.43,0,0,4.34,6.95,34,126,16,5,Clemson,1
2014,OG,6,3,75,310,0,0,0,0,0,0,0,0,0,29,5.7,Notre Dame,3
2014,DE,6,6,78,252,0,0,4.58,0,0,0,7.29,36.5,123,17,5.7,Bloomsburg,5
2014,QB,6,3,75,218,0,0,5,0,0,4.25,7.07,28,100,0,5.3,Ball St.,7
2014,RB,5,9,69,225,0,0,4.54,0,0,0,0,33.5,120,16,5.2,Towson,3
2014,DE,6,3,75,267,0,0,4.9,0,0,0,7.3,29,110,19,6,West Texas A&M,0
2014,CB,5,11,71,186,0,0,4.63,0,0,4.27,6.98,36,121,15,4.9,Georgia Southern,8
2014,DT,6,3,75,269,0,0,0,0,0,0,0,0,0,0,5.1,Texas,0
2014,RB,5,9,69,204,0,0,4.57,0,0,4.2,7.05,32,114,23,5.4,Wisconsin,5
2014,RB,6,3,75,232,0,0,4.86,0,0,4.24,6.92,35,121,18,5.2,Florida St.,0
2014,RB,5,11,71,230,0,0,4.56,0,0,4.06,7.27,38,129,0,5.4,Boston College,4
2014,RB,5,11,71,222,0,0,4.45,0,0,4.25,7.37,35.5,121,16,5.1,Oklahoma,0
2014,ILB,6,1,73,246,0,0,4.66,0,0,4.07,7.11,30.5,120,25,5.1,Kentucky,5
2014,WR,5,9,69,202,0,0,4.43,0,0,4.21,7,37.5,123,10,5.5,Georgia State,0
2014,DT,6,5,77,266,0,0,4.97,0,0,0,0,34,113,31,5.2,Richmond,0
2014,OG,6,6,78,315,0,0,5.48,0,0,4.86,7.81,28.5,103,22,6.6,Stanford,5
2014,ILB,6,4,76,235,0,0,4.76,0,0,4.25,6.99,33,116,0,5.4,UCLA,6
2013,OT,6,5,77,308,33.875,10.625,5.45,0,1.89,4.84,7.92,23.5,100,17,5.9,Virginia,5
2013,CB,5,10,70,188,32,9.5,4.39,0,1.52,4.23,6.89,40,132,17,5.2,Southeastern Louisiana,2
2013,WR,6,2.5,74.5,206,32.75,10,4.71,0,0,0,0,0,0,0,6.4,California,3
2013,OG,6,2,74,332,33.5,9.875,0,0,0,0,0,0,0,32,5.2,,0
2013,CB,6,1,73,205,32.625,10.5,4.44,0,1.52,4.13,0,35.5,127,15,5.2,North Carolina State,2
2013,RB,5,8,68,224,30,9,4.6,0,1.58,4.12,7.15,32,119,17,5,,0
2013,DE,6,5.25,77.25,271,35.125,10.25,4.63,0,1.56,4.26,7.11,34.5,118,21,5.5,,0
2013,CB,5,11,71,196,32.125,9,4.63,0,1.56,4.07,6.74,35,118,12,5.1,California,7
2013,OT,6,5,77,306,34,9.25,4.71,0,1.64,4.72,7.62,34.5,112,31,5.2,Arkansas-Pine Bluff,3
2013,WR,5,8,68,174,30,9.125,4.34,0,1.45,4.01,0,32,120,14,5.3,West Virginia,1
2013,OG,6,3,75,302,34.25,9.75,5.03,0,1.68,4.44,7.26,26.5,100,0,4.8,UCLA,6
2013,OG,6,3,75,312,34.75,9.375,4.95,0,1.74,0,0,0,0,27,5.6,,0
2013,WR,5,10,70,193,32.75,9.875,4.52,0,1.58,4.09,6.81,34.5,117,11,6.4,West Virginia,3
2013,OT,6,4,76,299,34,9.5,5.09,0,1.79,4.74,7.7,25.5,101,28,5.1,Colorado,4
2013,RB,5,10,70,214,32.625,9,4.66,0,1.59,4.4,6.88,32,118,15,5.1,Wisconsin,2
2013,CB,6,2,74,185,33.875,9.25,4.61,0,1.59,4.27,6.97,34,125,10,5.2,Mississippi State,2
2013,OG,6,3,75,305,33,9.375,5.25,0,1.77,4.77,8.09,27.5,99,29,5.4,,0
2013,RB,5,9,69,196,29.625,9.125,4.52,0,1.6,4.2,6.87,35.5,122,20,5.3,Oregon,6
2013,DT,6,6,78,369,34.875,10.75,5.3,0,1.88,4.96,8.26,22,97,25,5.6,,0
2013,ILB,6,1,73,246,32.25,10.25,4.91,0,1.67,0,0,32.5,117,22,6.3,,0
2013,DE,6,3.75,75.75,262,33.5,10.5,4.84,0,1.67,4.33,7.07,30.5,110,20,5.2,Missouri Western,7
2013,ILB,6,1,73,240,32.75,9.125,4.84,0,1.63,4.2,6.99,33,118,19,5.2,Rutgers,7
2013,OT,6,5,77,323,35.5,9,5.2,0,1.76,4.57,7.77,29.5,109,19,5.3,,0
2013,RB,6,1,73,230,31.5,9.625,4.6,0,1.55,4.24,6.75,31.5,118,24,4.9,Michigan State,2
2013,RB,5,8,68,202,28,9.375,4.53,0,1.53,4.12,6.91,33.5,122,19,5,North Carolina,2
2013,RB,6,1,73,246,30.125,10,4.88,0,1.63,4.42,7.27,35,119,36,5.2,Wake Forest,7
2013,OG,6,6,78,329,35.5,9.625,5.27,0,1.8,4.96,7.85,22.5,98,22,5.4,North Carolina,7
2013,WR,5,10,70,193,30.25,9.375,4.59,0,1.63,4.15,0,33,117,14,5.3,Jacksonville State,6
2013,RB,5,11,71,238,31.5,10,5,0,1.65,4.44,7.28,32,109,25,5.3,,0
2013,ILB,6,1,73,245,33,9.625,4.61,0,1.58,4.24,6.99,32.5,118,22,5.2,Florida,2
2013,WR,5,11,71,206,31.25,9.25,4.38,0,1.56,4.1,6.68,34,131,22,5.2,TCU,4
2013,DT,6,3,75,310,32,9.25,5.14,0,1.67,4.64,7.16,26.5,104,32,5.2,Mississippi State,5
2013,FS,5,10,70,204,30.5,8.5,0,0,0,0,0,0,0,27,5.1,Oregon,6
2013,QB,6,6,78,232,33,9.25,5.05,0,1.72,4.51,7.2,0,100,0,5.8,,0
2013,OLB,6,0,72,241,32.5,10,4.58,0,1.61,4.31,7.07,32.5,116,21,5.8,Kansas State,2
2013,OT,6,5,77,310,34.25,10.25,5.2,0,1.74,4.7,7.43,28,100,26,5.2,,0
2013,DE,6,4.125,76.125,263,35.75,9.75,4.86,0,1.66,5,7.32,31.5,118,0,5.4,East Central Oklahoma,7
2013,DE,6,5.125,77.125,255,34,9.875,4.78,0,1.59,4.44,6.91,33,113,22,4.8,,0
2013,RB,5,10,70,214,30.875,9.75,4.73,2.59,1.58,4.09,6.85,39,125,21,5,Nebraska,6
2013,QB,6,2,74,212,32,9,4.78,0,1.64,4.28,6.98,30.5,112,0,6.1,,0
2013,DE,6,4,76,276,34.75,10.25,4.75,0,1.63,0,0,0,0,28,7.5,,0
2013,OC,6,3,75,303,32,9.375,5.33,0,1.87,4.71,7.81,25.5,98,0,5.4,,0
2013,OT,6,7,79,316,34.25,9.75,5.21,0,1.77,4.7,7.81,28.5,108,24,5.4,,0
2013,DE,6,3,75,250,33.75,9.75,4.64,0,1.56,4.32,7.1,41.5,139,19,5.4,Southern Miss,2
2013,CB,6,0,72,216,32,8.875,4.41,0,1.53,4.3,7.1,34.5,117,0,5.3,Georgia,5
2013,OG,6,2,74,311,33,10.25,5.07,0,1.73,4.84,7.78,27,108,35,5.3,North Carolina,1
2013,TE,6,3,75,258,33.875,10,4.94,0,1.64,4.45,7.12,31.5,116,0,5.8,South Carolina,7
2013,SS,6,0,72,217,31.75,10.25,4.5,2.65,1.52,4.44,7.01,38.5,119,18,4.8,Florida International,2
2013,RB,5,10,70,227,29.75,8.625,4.37,0,1.49,4.38,6.96,33.5,121,31,5.1,Arkansas,3
2013,WR,6,3,75,233,32.75,10.25,4.56,0,1.63,0,7.15,39.5,120,19,5,,0
2013,CB,5,11,71,186,31.5,9,4.51,0,1.56,4.02,6.52,35.5,127,16,5.4,Utah State,3
2013,DT,6,2,74,292,32.75,10.375,5.06,0,1.73,4.88,7.61,30,103,23,5,Florida State,7
2013,OT,6,7,79,317,32.75,9.625,5.25,0,1.75,4.77,7.91,24,98,21,5.2,,0
2013,QB,6,3,75,231,32.625,9.125,0,0,0,0,0,0,0,0,5.2,Miami (OH),7
2013,DE,6,3.75,75.75,277,35.5,10,4.8,0,1.64,4.51,7.03,33,119,0,4.7,LSU,5
2013,TE,6,5,77,250,33.125,9.125,4.68,0,1.66,4.32,6.92,35.5,119,22,5.9,Notre Dame,1
2013,SS,5,10,70,208,32.625,9,4.54,0,1.57,0,0,35.5,118,17,5.3,Florida,1
2013,RB,5,9,69,199,31,9.375,4.61,0,1.56,0,0,34,122,0,5.2,Clemson,6
2013,TE,6,5,77,249,31.75,9.75,4.76,0,1.62,4.47,7.08,30.5,111,24,5.2,Stanford,2
2013,TE,6,6,78,254,33.625,9.75,4.84,0,1.66,4.31,7.07,32,114,0,5.4,San Diego State,2
2013,FS,6,1,73,207,31.875,10,4.58,0,1.63,4.1,6.64,34.5,123,0,5.2,,0
2013,OT,6,5,77,331,34.25,9.625,0,0,0,0,0,0,0,25,5.4,,0
2013,TE,6,7,79,259,33.75,10.875,4.72,0,0,4.53,7.49,35.5,120,17,5,,0
2013,OT,6,7,79,306,34.5,10.5,5.05,0,1.7,4.44,7.59,28.5,116,27,5.8,Central Michigan,1
2013,DT,6,3,75,297,31.75,10.125,4.92,0,1.68,4.75,7.4,30,106,0,5.3,Florida,1
2013,OT,6,5,77,339,36.75,10.5,5.31,0,1.83,0,0,0,0,21,6.4,Alabama,1
2013,OT,6,5,77,318,34.5,10.625,0,0,0,5.06,8.11,23.5,102,25,5.1,,0
2013,RB,5,9,69,210,30.375,9,4.5,0,1.51,4.25,6.87,38.5,130,25,5,,0
2013,OT,6,8,80,308,33,10.625,5.14,0,1.76,4.68,7.62,30,113,33,5.4,Ohio State,7
2013,RB,5,10,70,205,30,9.375,4.49,0,1.54,4.31,6.89,31.5,115,18,4.8,UCLA,4
2013,OC,6,4,76,312,33,10,5.58,0,1.85,4.76,7.81,28.5,97,21,5.1,Wisconsin,1
2013,WR,6,2,74,204,33.25,9.5,4.43,0,1.49,0,0,31.5,120,12,4.8,Virginia Tech,6
2013,TE,6,3,75,242,31.75,8.625,4.62,0,1.59,4.35,7.09,35.5,115,18,6.2,,0
2013,OT,6,6,78,334,36.25,10.625,5.24,0,0,5.24,0,23,0,28,5.3,,0
2013,DT,6,5,77,342,35.25,9.5,5.44,0,1.88,5.27,8.11,26.5,96,0,5.4,,0
2013,DE,6,6,78,281,34,10.375,4.96,0,1.73,4.59,7.2,28.5,110,23,5.2,Michigan State,4
2013,OT,6,6,78,318,32.625,10.25,5.33,0,1.72,4.75,7.65,30,108,28,4.6,Chadron State,7
2013,RB,5,11,71,208,31.125,9.375,4.55,0,1.59,4.4,7.12,30.5,119,15,5,Florida,5
2013,QB,6,7,79,225,33.125,9.625,4.94,0,1.8,4.52,7.49,26.5,102,0,5.5,North Carolina State,3
2013,WR,6,7,79,205,34,8.75,4.5,0,1.53,4.39,6.9,36,123,10,5.5,,0
2013,OLB,6,1,73,234,32.25,10,4.47,0,1.53,4.18,6.71,34,131,27,4.8,Missouri,3
2013,DE,6,3.625,75.625,276,36.375,11,4.87,0,1.65,0,0,31,114,26,5.2,Clemson,4
2013,WR,5,9,69,183,31.5,8.625,4.27,0,1.43,0,0,0,132,13,5.1,Texas,3
2013,TE,6,3,75,244,33.625,9,4.5,0,1.53,4.51,7.08,37.5,125,18,5.4,Arkansas,7
2013,RB,5,9,69,199,30.25,9.625,4.8,0,1.61,4.21,7.17,32.5,112,18,5.2,,0
2013,CB,5,11,71,201,32.125,10.5,4.47,0,1.5,4.15,6.7,38,125,22,5,Connecticut,3
2013,QB,6,3,75,240,34,9.875,4.73,0,1.59,4.3,7.25,30,111,15,5.1,,0
2013,OLB,6,1,73,241,32.625,9.625,4.71,0,1.62,4.2,7.58,30,116,17,5.6,Rutgers,4
2013,DT,6,1,73,306,33.25,9.25,5.31,0,1.74,4.81,7.79,27.5,97,22,5.4,,0
2013,WR,6,2,74,212,32.5,8.75,4.56,0,1.63,4.31,0,29.5,107,11,5.3,Arkansas,6
2013,DT,6,3,75,320,33,9.5,5.31,0,1.8,4.61,7.59,26,104,0,5.1,Ohio State,2
2013,WR,6,1,73,229,32.75,9.75,4.55,0,1.55,4.39,6.89,35.5,116,20,5.3,Kansas State,4
2013,RB,5,9,69,211,31,10.25,4.52,0,1.54,4.35,7.07,33.5,120,23,4.5,,0
2013,RB,5,8,68,208,30.5,9.375,4.68,0,1.59,4.18,6.95,32.5,113,19,5,,0
2013,WR,6,3,75,231,35,9.625,4.46,0,1.58,4.33,6.99,38.5,129,17,5.4,,0
2013,OT,6,5,77,298,33.375,10,5.07,0,1.69,4.51,7.52,28.5,112,0,5.3,Kansas,5
2013,CB,6,0,72,195,31.25,8.875,4.44,0,1.51,0,0,35.5,116,13,5.2,Illinois,5
2013,CB,5,11.125,71.125,191,0,0,4.42,0,0,0,0,0,0,0,6.3,Houston,1
2013,ILB,6,2,74,240,32.5,9,4.68,0,1.63,4.55,7.4,32,124,21,5,Florida A&M,7
2013,OG,6,4,76,320,32.25,10.875,5.25,0,1.84,5.09,7.99,28,95,36,5,Ohio,7
2013,DT,6,1,73,303,33.5,10.25,5.23,0,1.75,4.51,7.49,22.5,103,28,5.1,Penn State,3
2013,RB,5,10.125,70.125,209,29.875,10,4.6,2.69,1.58,4.08,6.78,37.5,124,23,5.2,,0
2013,OLB,6,1,73,243,32,9,4.78,0,1.67,0,0,0,119,22,5.2,Penn State,4
2013,OLB,6,1,73,243,32.5,10,4.76,0,1.62,4.26,7.3,33,113,15,5.2,South Carolina,6
2013,OC,6,3,75,302,35,10.25,0,0,0,0,0,0,0,13,6.1,USC,4
2013,WR,6,1,73,214,33.375,10,4.57,0,1.59,4.5,0,36,115,15,5.2,Clemson,1
2013,DT,6,4,76,329,32.625,10.125,5.23,0,1.83,4.7,7.85,26.5,104,22,5,Tennessee-Martin,5
2013,DE,6,8.25,80.25,277,33.75,10,4.6,0,1.62,4.51,7.07,34.5,121,38,5.3,Southern Methodist,2
2013,WR,6,4,76,196,33.25,9.375,4.44,0,1.54,4.33,0,39.5,136,0,5.2,Tennessee,2
2013,CB,6,0,72,197,31.5,9.375,4.56,0,1.59,4.2,6.78,33,121,12,5.3,Iowa,5
2013,OG,6,5,77,328,34.25,9.625,5.65,0,1.88,5.03,8.07,20.5,91,20,5.2,,0
2013,RB,5,10,70,223,31.625,9.75,4.53,0,1.58,4.62,0,35,115,28,5,Miami (FL),6
2013,RB,5,7,67,203,29,8.375,4.68,0,1.66,0,0,29,110,20,5.6,Rutgers,7
2013,TE,6,6,78,255,34.25,10.125,4.88,0,0,0,0,0,0,3,5.2,Rutgers,7
2013,RB,5,10,70,213,30.25,9.125,4.68,0,1.61,4.44,6.97,31,117,15,5,,0
2013,FS,5,11,71,213,31.625,9.25,4.75,0,1.61,0,0,0,0,16,5.8,,0
2013,DE,6,2,74,251,33.25,9.25,5.07,0,0,0,0,0,0,18,5,Florida State,5
2013,OLB,6,0,72,243,32.25,9.375,0,0,0,0,0,0,0,27,4.5,Florida,4
2013,DT,6,4,76,346,34,9.5,5.2,0,0,0,0,24.5,0,30,5.1,Georgia,3
2013,OT,6,6,78,306,34.25,10.125,5.3,0,1.81,4.68,7.4,28.5,106,27,5,Texas A&M,1
2013,WR,6,2,74,215,30.5,9.25,4.39,2.51,1.53,4.31,7.04,39.5,133,14,5.4,Grand Valley State,7
2013,WR,5,9,69,179,30.25,9.125,4.6,0,1.57,4.53,0,32,109,6,5.3,,0
2013,SS,6,0,72,209,32.5,9,4.54,0,1.53,4.07,6.77,36.5,125,12,5.7,,0
2013,OT,6,6,78,303,35.25,10.125,4.72,0,1.61,4.52,7.31,34,118,28,5.1,Oklahoma,1
2013,OLB,6,2,74,248,33.25,9.25,4.75,0,0,0,0,0,0,0,5.4,Alabama,4
2013,OT,6,5,77,331,34.25,10.25,5.49,0,1.83,5.06,8.06,22,88,0,6.2,,0
2013,OC,6,4,76,310,33.5,9.5,5.33,0,1.83,4.74,7.83,25.5,96,32,4.9,South Carolina,7
2013,OT,6,5,77,313,35.75,10,5.37,0,1.83,4.74,8.12,23,92,17,5.2,,0
2013,DT,6,3,75,313,35,9.75,0,0,0,0,0,26.5,101,30,5.2,,0
2013,DT,6,2,74,302,32.75,9,5.33,0,1.83,4.44,7.34,0,0,30,5.2,,0
2013,DE,6,4.25,76.25,283,32.75,10,4.8,0,1.63,4.32,7.32,31.5,112,29,6,UCLA,1
2013,OLB,6,2,74,242,33,9.125,4.92,0,0,4.69,7.43,30.5,117,16,5,Georgia,1
2013,QB,6,4,76,225,33,9.125,5.11,0,1.69,4.3,7.12,31,115,0,5.6,Oklahoma,4
2013,DE,6,6.25,78.25,248,33.875,10,4.6,0,1.57,4.35,7.02,32.5,122,0,5.3,Oregon,1
2013,TE,6,6,78,269,32.875,9.125,4.71,2.69,1.63,0,0,31.5,113,22,5.3,Colorado,6
2013,WR,6,5,77,216,32.25,9.25,4.67,0,1.59,4.44,7.11,33.5,115,9,5.3,,0
2013,WR,6,0,72,189,33,9.5,4.47,0,1.58,4.33,6.91,36.5,123,11,5.2,Georgia,5
2013,ILB,6,1,73,250,32.875,10.25,4.66,0,1.6,0,0,0,113,20,5.3,Iowa State,5
2013,QB,6,5,77,226,32,9.25,4.78,0,1.64,4.4,7.17,29,111,0,5.6,,0
2013,DE,6,6,78,269,34.375,10,4.83,0,1.75,4.46,7.17,34,117,24,5.6,Utah,7
2013,OG,6,4,76,317,34.875,10.25,5.31,0,1.82,4.65,7.72,22.5,105,23,5.3,Valdosta State,4
2013,RB,5,11,71,231,31,9.5,4.58,0,0,0,0,0,0,0,5.3,Alabama,2
2013,RB,5,11,71,221,32.5,9.875,0,0,0,0,0,0,0,0,5.2,South Carolina,4
2013,WR,6,1,73,202,31.125,8.5,4.59,0,1.61,4.29,7.04,32,112,7,5.3,,0
2013,DE,6,3,75,255,34.5,10.125,4.6,0,1.57,4.4,7.14,33,119,27,5.6,Auburn,3
2013,SS,6,1,73,220,32,9.75,4.66,0,0,0,0,33.5,117,0,5.2,,0
2013,RB,6,0,72,232,30.75,8.75,4.77,0,0,0,0,30.5,111,26,5.4,,0
2013,DT,6,2,74,309,34,10.25,0,0,0,4.67,7.53,25,104,30,5.2,LSU,3
2013,OC,6,3,75,304,33,10.125,5.38,0,1.79,0,0,0,0,25,5.1,,0
2013,OG,6,6,78,313,33.375,11,4.94,0,1.68,4.63,7.83,28,107,0,5.2,Oregon,1
2013,OLB,5,11,71,233,32.375,10.625,4.84,0,1.58,4.3,6.91,35.5,117,25,5.1,,0
2013,TE,6,3,75,258,33.25,10.25,4.94,0,1.7,4.35,7.15,30.5,112,21,5.1,,0
2013,OC,6,3,75,310,30,9.5,5.2,0,1.87,4.83,7.6,25,98,25,5.2,,0
2013,OG,6,2,74,317,33.5,9.375,5.48,0,1.84,4.82,8.07,23,95,35,5.8,,0
2013,OLB,5,11,71,223,28.75,9.125,4.74,0,1.62,0,0,0,114,0,5,,0
2013,QB,6,4.625,76.625,237,35,10.375,4.65,0,1.63,4.21,7.08,34,118,0,5.6,,0
2013,DE,6,2,74,256,34.125,10,4.81,0,0,4.37,7.3,0,0,30,5.2,TCU,5
2013,OT,6,8,80,315,34.5,10.25,0,0,0,0,0,0,0,31,5.2,,0
2013,CB,5,9,69,186,31.125,9.375,4.5,0,1.51,4.14,6.87,34,117,4,6.1,LSU,3
2013,ILB,6,2,74,243,32.5,10.5,0,0,0,0,0,0,0,28,4.8,Penn State,7
2013,RB,5,9,69,209,29.375,8.5,4.45,0,0,4.43,7.21,31.5,107,20,6.2,,0
2013,RB,5,10,70,168,31,9,4.34,0,1.45,0,0,34,121,0,5.2,,0
2013,CB,6,1,73,187,33.875,9.25,4.54,0,1.5,4.32,7.17,36,126,4,5,Appalachian State,7
2013,SS,6,2,74,219,33.125,9.25,4.59,0,1.53,4.2,6.89,40,131,19,5,USC,3
2013,TE,6,4,76,267,34.375,10.125,4.69,0,1.67,4.53,7.08,33.5,119,31,6.2,Rice,2
2013,FS,6,0,72,215,32.5,9.125,4.74,0,1.68,4.44,7.07,34.5,122,19,5.2,,0
2013,CB,5,10,70,193,32.375,9,4.54,0,1.53,4.27,6.81,34.5,119,10,5.3,San Diego State,3
2013,CB,5,11,71,193,32,9.125,4.4,0,1.46,4.18,6.71,33.5,119,14,5.1,Miami (FL),5
2013,WR,6,2,74,217,33.125,9.625,4.54,0,1.56,4.41,7.11,33.5,123,9,5.1,Elon,7
2013,RB,5,10,70,220,31.5,9.375,4.54,2.51,1.51,4.02,6.69,43,125,27,5.3,Texas A&M,2
2013,FS,6,0,72,203,32.875,10.25,4.62,0,0,4.27,6.97,36.5,123,0,5.6,,0
2013,OT,6,4,76,314,34.25,10.25,5.23,0,1.73,4.87,0,28.5,104,0,5.2,,0
2013,CB,6,0,72,201,32,8.75,4.37,0,1.49,4.32,6.95,36,122,0,5.1,Alabama,1
2013,OT,6,5,77,316,34,9.75,5.37,0,1.77,4.88,8.1,28.5,101,20,5.3,Louisiana Tech,5
2013,DE,6,4,76,241,33.75,9.625,4.58,0,1.55,4.39,6.84,37,128,0,5.2,LSU,1
2013,ILB,6,0,72,246,32,9.375,4.81,0,1.67,0,0,33,119,25,5.1,LSU,2
2013,WR,5,11,71,204,30.125,9.875,4.74,0,1.57,3.96,6.53,36,120,26,5,,0
2013,DE,6,3,75,262,33.875,9.25,4.81,0,1.64,4.51,7.18,34.5,114,0,6.7,LSU,3
2013,OLB,6,1,73,236,31.5,9.625,4.71,0,1.59,0,0,0,118,17,5.1,Florida State,6
2013,DE,6,4.5,76.5,250,34.75,10.25,4.95,0,1.69,0,0,35.5,122,12,5.2,Texas A&M,3
2013,OLB,6,1,73,245,33.625,10.25,4.65,0,1.62,4.31,7.49,38,127,29,5.9,Connecticut,3
2013,FS,6,2,74,213,31.375,9.25,4.83,0,1.6,4.16,6.75,35.5,126,11,5.4,Notre Dame,7
2013,RB,6,2.5,74.5,223,33.25,9.125,4.38,2.56,1.48,4.36,6.81,36,124,22,5.3,UCF,6
2013,QB,6,2,74,227,32,10.125,5.06,0,1.73,4.53,7.34,28.5,105,0,5.5,Syracuse,4
2013,ILB,6,2,74,242,33.5,10,4.7,0,1.6,4.39,7.16,33.5,122,20,6,Georgia,1
2013,DE,6,4.5,76.5,264,33.875,9.625,4.88,0,0,4.4,0,36,112,21,5.8,Texas,4
2013,TE,6,5,77,254,33.25,10.25,4.99,2.75,1.67,4.5,7.48,33.5,110,17,5.2,,0
2013,WR,6,2,74,216,31.75,9,4.42,0,1.55,0,0,37,128,0,6.7,Tennessee,1
2013,WR,6,0,72,204,32.875,9.375,4.53,0,1.56,4.01,6.91,33,118,8,5.6,Louisiana Tech,4
2013,OLB,6,1,73,229,32.25,9.25,4.75,0,1.63,0,0,35,119,22,5.2,Texas A&M,4
2013,OLB,6,2,74,239,33.5,9.625,4.9,0,1.64,4.47,7.28,33,118,17,5.6,,0
2013,DE,6,2,74,249,32.5,9.75,4.64,0,1.59,4.4,6.98,37,122,28,5.6,Harding,7
2013,CB,6,0,72,191,31.75,9.75,4.54,0,1.51,4.18,6.87,30.5,118,8,5.1,Oregon State,7
2013,RB,5,11,71,227,30.375,8.375,4.7,0,1.61,4.55,7.28,30,114,17,5.4,,0
2013,OT,6,4,76,307,32,10.25,5.14,0,1.67,4.63,7.45,28.5,103,0,5.2,Syracuse,1
2013,OT,6,5,77,302,34.375,10.625,5.08,0,1.72,4.45,7.49,29.5,112,25,5.3,San Jose State,6
2013,FS,6,0,72,211,31,9.25,0,0,0,0,0,0,0,17,5.6,Georgia,6
2013,RB,6,0,72,204,31.75,8.75,4.63,0,1.61,0,0,35,123,0,5.1,Oklahoma State,5
